CustomerId,total_amount,avg_amount,std_amount,min_amount,max_amount,transaction_count,fraud_count,fraud_rate,unique_product_categories,unique_channels,avg_amount_per_transaction,monetary_variability,log_total_amount,log_avg_amount,avg_transaction_hour,customer_lifespan_days,night_transaction_ratio,weekend_transaction_ratio
CustomerId_1064,254580.0,6061.43,4996.96,20.0,20000.0,42,0,0.0,4,2,6061.428571428572,0.8243863245431545,12.447374335455049,8.709865988787326,15.619047619047619,41,0.0,0.023809523809523808
CustomerId_1068,500.0,500.0,0.0,500.0,500.0,1,0,0.0,1,1,500.0,0.0,6.2166061010848646,6.2166061010848646,14.0,0,0.0,1.0
CustomerId_1070,5000.0,5000.0,0.0,5000.0,5000.0,1,0,0.0,1,1,5000.0,0.0,8.517393171418904,8.517393171418904,15.0,0,0.0,0.0
CustomerId_1071,186710.0,26672.86,43265.68,100.0,90000.0,7,0,0.0,3,2,26672.85714285714,1.6220862704028707,12.137317245844562,10.19143933861192,11.285714285714286,34,0.14285714285714285,0.5714285714285714
CustomerId_1073,1000.0,1000.0,0.0,1000.0,1000.0,1,0,0.0,1,1,1000.0,0.0,6.90875477931522,6.90875477931522,17.0,0,0.0,0.0
CustomerId_1074,268700.0,5841.3,3266.43,100.0,14500.0,46,0,0.0,2,3,5841.304347826087,0.5591957268828521,12.501354516219285,8.67287983390582,11.065217391304348,49,0.17391304347826086,0.021739130434782608
CustomerId_1078,41000.0,6833.33,3763.86,1000.0,10000.0,6,0,0.0,2,2,6833.333333333333,0.5508090490945396,10.62135173563291,8.829713719481315,21.0,0,0.0,0.0
CustomerId_1079,20000.0,20000.0,0.0,20000.0,20000.0,1,0,0.0,1,1,20000.0,0.0,9.90353755128617,9.90353755128617,18.0,0,0.0,1.0
CustomerId_1080,5000.0,5000.0,0.0,5000.0,5000.0,1,0,0.0,1,1,5000.0,0.0,8.517393171418904,8.517393171418904,6.0,0,0.0,0.0
CustomerId_1081,1500.0,750.0,353.55,500.0,1000.0,2,0,0.0,1,1,750.0,0.4713999993714667,7.313886831633462,6.621405651764134,19.0,19,0.5,0.0
CustomerId_1082,31000.0,6200.0,3834.06,1000.0,10000.0,5,0,0.0,2,2,6200.0,0.6183967740938069,10.34177474101152,8.732465848349879,13.0,0,0.0,0.0
CustomerId_1083,500.0,500.0,0.0,500.0,500.0,1,0,0.0,1,1,500.0,0.0,6.2166061010848646,6.2166061010848646,17.0,0,0.0,1.0
CustomerId_1084,10000.0,10000.0,0.0,10000.0,10000.0,1,0,0.0,1,1,10000.0,0.0,9.210440366976517,9.210440366976517,16.0,0,0.0,0.0
CustomerId_1085,5100.0,1275.0,914.24,100.0,2000.0,4,0,0.0,2,2,1275.0,0.7170509798297638,8.537191877922927,7.151485463904735,20.0,0,0.0,0.0
CustomerId_1086,79024.0,2469.5,4087.12,10.0,15000.0,32,0,0.0,3,2,2469.5,1.6550394810062605,11.277519537083819,7.812175838285805,9.875,11,0.15625,0.03125
CustomerId_1087,62000.0,6888.89,3257.47,1000.0,10000.0,9,0,0.0,2,2,6888.888888888889,0.4728584720509605,11.034905792929415,8.837810398713351,19.11111111111111,13,0.0,0.0
CustomerId_1089,175728.5,1156.11,1667.82,7.0,10000.0,152,0,0.0,2,2,1156.108552631579,1.4426135908844195,12.076701159910844,7.053680796140341,11.631578947368421,52,0.08552631578947369,0.20394736842105263
CustomerId_1091,3000.0,1500.0,707.11,1000.0,2000.0,2,0,0.0,2,1,1500.0,0.47140666635239553,8.006700845440367,7.313886831633462,18.0,0,0.0,1.0
CustomerId_1092,97000.0,6062.5,3473.11,1000.0,10000.0,16,0,0.0,2,2,6062.5,0.5728841236168438,11.48247656671073,8.710042470096846,11.375,27,0.0,0.0
CustomerId_1093,81340.0,1478.91,1429.4,25.0,5200.0,55,0,0.0,2,3,1478.909090909091,0.9665226410217507,11.3064054734599,7.299736554098297,16.6,57,0.0,0.21818181818181817
CustomerId_1094,44540.0,6362.86,7893.56,40.0,20000.0,7,0,0.0,3,2,6362.857142857143,1.2405679205199285,10.704165392288106,8.758390390472773,15.428571428571429,1,0.0,0.14285714285714285
CustomerId_1095,7125.0,647.73,582.29,25.0,2000.0,11,0,0.0,2,2,647.7272727272727,0.8989702485619466,8.871505346165781,6.475016605488512,9.909090909090908,7,0.09090909090909091,1.0
CustomerId_1096,1358374.0,1732.62,8745.72,10.0,90000.0,784,0,0.0,4,3,1732.6198979591836,5.047685005917232,14.121799690365153,7.4579669868422656,10.558673469387756,26,0.017857142857142856,0.30739795918367346
CustomerId_1098,20000.0,20000.0,0.0,20000.0,20000.0,1,0,0.0,1,1,20000.0,0.0,9.90353755128617,9.90353755128617,10.0,0,0.0,1.0
CustomerId_1099,8220.0,913.33,551.45,20.0,2000.0,9,0,0.0,2,2,913.3333333333334,0.6037795751767931,9.014447135152134,6.818191556619392,16.555555555555557,23,0.2222222222222222,0.3333333333333333
CustomerId_11,10000.0,10000.0,0.0,10000.0,10000.0,1,0,0.0,1,1,10000.0,0.0,9.210440366976517,9.210440366976517,16.0,0,0.0,0.0
CustomerId_1101,60000.0,6666.67,5873.67,1000.0,15000.0,9,0,0.0,1,1,6666.666666666667,0.8810500593428128,11.002116507732017,8.80502575254403,11.11111111111111,14,0.0,0.5555555555555556
CustomerId_1102,92000.0,6571.43,3367.59,1000.0,10000.0,14,0,0.0,2,2,6571.428571428572,0.5124592363439222,11.429554725537322,8.79063890610989,9.857142857142858,14,0.0,0.0
CustomerId_1103,30000.0,30000.0,0.0,30000.0,30000.0,1,0,0.0,1,1,30000.0,0.0,10.308985993422082,10.308985993422082,13.0,0,0.0,0.0
CustomerId_1104,82000.0,8200.0,5473.17,1000.0,21000.0,10,0,0.0,3,2,8200.0,0.6674597560161635,11.314486721293981,9.012011377036412,20.3,1,1.0,0.1
CustomerId_1105,500.0,500.0,0.0,500.0,500.0,1,0,0.0,1,1,500.0,0.0,6.2166061010848646,6.2166061010848646,20.0,0,0.0,0.0
CustomerId_1106,10000.0,10000.0,0.0,10000.0,10000.0,1,0,0.0,1,1,10000.0,0.0,9.210440366976517,9.210440366976517,1.0,0,1.0,1.0
CustomerId_1108,112000.0,8000.0,4607.69,1000.0,20000.0,14,0,0.0,2,2,8000.0,0.5759612499280048,11.626263078808801,8.987321812850125,14.857142857142858,17,0.0,0.14285714285714285
CustomerId_1109,52200.0,6525.0,4241.55,200.0,10500.0,8,0,0.0,2,2,6525.0,0.6500459769118704,10.862856930775358,8.783549477153265,12.0,0,0.0,0.0
CustomerId_1111,2020.0,673.33,565.8,20.0,1000.0,3,0,0.0,2,2,673.3333333333334,0.8403011883618712,7.611347717403621,6.513719605333686,16.0,0,0.0,0.0
CustomerId_1112,32000.0,5333.33,4033.2,1000.0,10000.0,6,0,0.0,2,2,5333.333333333333,0.756225472499128,10.373522431293592,8.581918570094851,14.0,0,0.0,0.0
CustomerId_1113,42300.0,1839.13,2889.79,50.0,10000.0,23,0,0.0,2,2,1839.1304347826087,1.5712809852640752,10.652566005416872,7.517591500281197,14.652173913043478,3,0.0,0.30434782608695654
CustomerId_1114,59075.0,1036.4,844.5,35.0,2000.0,57,0,0.0,3,2,1036.4035087719299,0.8148398293951756,10.9865800295462,6.9444728619172995,10.75438596491228,68,0.12280701754385964,0.21052631578947367
CustomerId_1116,8040.0,1005.0,748.39,20.0,2000.0,8,0,0.0,2,2,1005.0,0.7446666659257049,8.99230873254815,6.913737350659685,17.375,27,0.0,0.75
CustomerId_1117,4000.0,4000.0,0.0,4000.0,4000.0,1,0,0.0,1,1,4000.0,0.0,8.294299608857235,8.294299608857235,7.0,0,0.0,1.0
CustomerId_1118,142000.0,5916.67,3670.29,1000.0,11000.0,24,0,0.0,2,2,5916.666666666667,0.6203303546386175,11.863589378812122,8.685698069323609,12.375,33,0.0,0.041666666666666664
CustomerId_1119,5550.0,792.86,376.86,50.0,1000.0,7,0,0.0,2,2,792.8571428571429,0.4753172054646253,8.621733370690162,6.6769071232823745,9.285714285714286,14,0.0,0.42857142857142855
CustomerId_1120,2040.0,1020.0,1385.93,40.0,2000.0,2,0,0.0,2,2,1020.0,1.3587549006286717,7.621195162809845,6.928537818164665,3.0,0,1.0,0.0
CustomerId_1121,14780.98,2111.57,2044.35,91.98,5000.0,7,0,0.0,2,2,2111.5685714285714,0.968165866645119,9.601164150347028,7.655660494777015,17.714285714285715,2,0.42857142857142855,0.5714285714285714
CustomerId_1122,90000.0,90000.0,0.0,90000.0,90000.0,1,1,1.0,1,1,90000.0,0.0,11.407576060361786,11.407576060361786,5.0,0,1.0,0.0
CustomerId_1123,1000.0,1000.0,0.0,1000.0,1000.0,1,0,0.0,1,1,1000.0,0.0,6.90875477931522,6.90875477931522,2.0,0,1.0,1.0
CustomerId_1124,41000.0,6833.33,3763.86,1000.0,10000.0,6,0,0.0,2,2,6833.333333333333,0.5508090490945396,10.62135173563291,8.829713719481315,14.166666666666666,0,0.0,0.0
CustomerId_1125,5000.0,5000.0,0.0,5000.0,5000.0,1,0,0.0,1,1,5000.0,0.0,8.517393171418904,8.517393171418904,6.0,0,0.0,1.0
CustomerId_1127,95465.0,2580.14,2865.86,4.0,10000.0,37,0,0.0,3,2,2580.135135135135,1.1107381765676523,11.46652544213591,7.855986440789191,13.054054054054054,74,0.10810810810810811,0.32432432432432434
CustomerId_1129,1000.0,500.0,0.0,500.0,500.0,2,0,0.0,2,1,500.0,0.0,6.90875477931522,6.2166061010848646,9.0,0,0.5,0.5
CustomerId_1130,6040.0,1510.0,1275.57,40.0,3000.0,4,0,0.0,2,2,1510.0,0.8447483438114248,8.706324840138741,7.32052696227274,19.0,0,0.0,0.0
CustomerId_1131,19450.0,1768.18,1966.88,50.0,5000.0,11,0,0.0,3,2,1768.1818181818182,1.1123754362608018,9.875653761606692,7.478271441385848,10.909090909090908,56,0.45454545454545453,0.36363636363636365
CustomerId_1134,3620.0,402.22,402.82,20.0,1000.0,9,0,0.0,2,2,402.22222222222223,1.0014917184588241,8.19450550976564,5.999482318701565,16.77777777777778,87,0.0,0.4444444444444444
CustomerId_1135,75000.0,5357.14,10394.34,50.0,40000.0,14,0,0.0,2,2,5357.142857142857,1.9402778344526597,11.225256725762893,8.586372178915862,9.571428571428571,46,0.21428571428571427,0.5714285714285714
CustomerId_1137,161400.0,8070.0,5262.99,200.0,20700.0,20,0,0.0,2,2,8070.0,0.6521672861645393,11.991647230585656,8.996032669324372,11.55,28,0.0,0.0
CustomerId_1140,6250.0,2083.33,2553.59,250.0,5000.0,3,0,0.0,2,2,2083.3333333333335,1.225725160571909,8.740496729931813,7.6422027396655405,21.0,0,0.0,1.0
CustomerId_1141,227335.0,4639.49,3578.47,10.0,10000.0,49,0,0.0,2,2,4639.489795918367,0.7713067598440115,12.334184378293969,8.442575243092925,11.10204081632653,80,0.02040816326530612,0.16326530612244897
CustomerId_1145,9500.0,2375.0,1887.46,500.0,5000.0,4,0,0.0,1,1,2375.0,0.7947199996653811,9.15915233520675,7.773173680482536,11.75,5,0.0,0.5
CustomerId_1146,41000.0,6833.33,3763.86,1000.0,10000.0,6,0,0.0,2,2,6833.333333333333,0.5508090490945396,10.62135173563291,8.829713719481315,14.0,0,0.0,0.0
CustomerId_1147,112000.0,6222.22,3750.38,1000.0,10000.0,18,0,0.0,2,2,6222.222222222223,0.6027398580245089,11.626263078808801,8.736042736668091,10.0,28,0.2777777777777778,0.0
CustomerId_1150,2000.0,1000.0,0.0,1000.0,1000.0,2,0,0.0,1,1,1000.0,0.0,7.601402334583733,6.90875477931522,18.0,0,0.0,1.0
CustomerId_1153,3000.0,3000.0,0.0,3000.0,3000.0,1,0,0.0,1,1,3000.0,0.0,8.006700845440367,8.006700845440367,12.0,0,0.0,0.0
CustomerId_1154,5725.0,636.11,823.59,50.0,2500.0,9,0,0.0,3,2,636.1111111111111,1.2947288970543949,8.65277248565806,6.456942325122317,14.0,74,0.0,0.0
CustomerId_1156,1667770.0,4531.98,7858.51,5.0,49000.0,368,0,0.0,4,3,4531.983695652174,1.7340125062921699,14.326998562307805,8.419134838841991,12.141304347826088,80,0.057065217391304345,0.3179347826086957
CustomerId_1158,51400.0,6425.0,4383.98,200.0,10700.0,8,0,0.0,2,2,6425.0,0.682331517403528,10.847412906506923,8.768107539675803,14.0,0,0.0,0.0
CustomerId_1159,32000.0,6400.0,3781.53,1000.0,10000.0,5,0,0.0,2,2,6400.0,0.5908640624076775,10.373522431293592,8.764209507142004,14.0,0,0.0,0.0
CustomerId_1160,100890.0,6726.0,3306.98,1000.0,11000.0,15,0,0.0,3,2,6726.0,0.4916711268968672,11.521796005138416,8.813884558025606,13.466666666666667,18,0.0,0.06666666666666667
CustomerId_1161,2500.0,2500.0,0.0,2500.0,2500.0,1,0,0.0,1,1,2500.0,0.0,7.824445930877619,7.824445930877619,17.0,0,0.0,1.0
CustomerId_1162,6735.0,962.14,882.41,30.0,2300.0,7,0,0.0,2,2,962.1428571428571,0.9171326408660563,8.815221555922163,6.870198780255503,13.285714285714286,0,0.14285714285714285,0.0
CustomerId_1163,102000.0,7285.71,3148.35,1000.0,11000.0,14,0,0.0,2,2,7285.714285714285,0.43212672472111474,11.532737896139919,8.893807419979778,11.214285714285714,18,0.07142857142857142,0.07142857142857142
CustomerId_1164,41000.0,6833.33,3763.86,1000.0,10000.0,6,0,0.0,2,2,6833.333333333333,0.5508090490945396,10.62135173563291,8.829713719481315,18.0,0,0.0,0.0
CustomerId_1165,66000.0,13200.0,11777.1,1000.0,30000.0,5,0,0.0,2,2,13200.0,0.8922045453869542,11.097425172408931,9.488047863280759,9.4,5,0.0,0.2
CustomerId_1169,2050.0,683.33,548.48,50.0,1000.0,3,0,0.0,2,2,683.3333333333334,0.8026575727647585,7.62608275807238,6.528440257418357,7.666666666666667,0,0.0,1.0
CustomerId_1170,144926.0,8051.44,12948.99,48.0,54600.0,18,0,0.0,3,2,8051.444444444444,1.6082824933666173,11.883985446354215,8.993730430075452,12.222222222222221,80,0.2222222222222222,0.2222222222222222
CustomerId_1171,7075.0,1179.17,855.92,75.0,2500.0,6,0,0.0,3,3,1179.1666666666667,0.7258664987017421,8.864464055279676,7.073413774879552,9.333333333333334,11,0.0,0.0
CustomerId_1172,245040.3,2917.15,4344.96,6.8,19500.0,84,0,0.0,5,2,2917.1464285714283,1.4894537471540874,12.40918204674887,7.978705132833503,11.392857142857142,26,0.16666666666666666,0.2261904761904762
CustomerId_1174,1000.0,1000.0,0.0,1000.0,1000.0,1,0,0.0,1,1,1000.0,0.0,6.90875477931522,6.90875477931522,21.0,0,0.0,0.0
CustomerId_1175,1635287.5,6785.43,15419.92,10.0,90000.0,241,2,0.01,5,3,6785.425311203319,2.272504468799692,14.30732979934695,8.822680309089671,9.900414937759336,26,0.16182572614107885,0.15352697095435686
CustomerId_1177,28878.0,7219.5,12439.0,1000.0,25878.0,4,0,0.0,1,1,7219.5,1.722972504782468,10.270869966368487,8.88467948156662,19.0,0,0.0,1.0
CustomerId_1179,3100.0,1033.33,950.44,100.0,2000.0,3,0,0.0,2,2,1033.3333333333333,0.9197836113150847,8.03947991910045,6.941509153087356,11.0,0,0.0,0.0
CustomerId_1180,154554.0,2306.78,3136.56,10.0,11000.0,67,0,0.0,4,2,2306.776119402985,1.3597135394967383,11.948305299026595,7.744041302460774,13.552238805970148,77,0.1791044776119403,0.014925373134328358
CustomerId_1182,22000.0,5500.0,3696.85,1000.0,10000.0,4,0,0.0,2,2,5500.0,0.6721545453323354,9.99884318585288,8.612685172875459,9.0,0,0.0,0.0
CustomerId_1183,65765.0,3653.61,4248.67,25.0,11000.0,18,0,0.0,4,2,3653.6111111111113,1.1628690524815541,11.093858266443778,8.203744663344319,11.88888888888889,69,0.0,0.0
CustomerId_1184,1000.0,1000.0,0.0,1000.0,1000.0,1,0,0.0,1,1,1000.0,0.0,6.90875477931522,6.90875477931522,6.0,0,0.0,1.0
CustomerId_1186,8100.0,2025.0,2129.75,100.0,5000.0,4,0,0.0,2,2,2025.0,1.0517283945423563,8.999742789830492,7.613818684808629,17.0,0,0.0,0.0
CustomerId_1187,61000.0,8714.29,6047.43,1000.0,20000.0,7,0,0.0,2,2,8714.285714285714,0.6939670356742813,11.0186455364637,9.072834233361476,5.0,0,1.0,0.0
CustomerId_1189,3000.0,1500.0,707.11,1000.0,2000.0,2,0,0.0,1,1,1500.0,0.47140666635239553,8.006700845440367,7.313886831633462,6.0,0,0.0,0.0
CustomerId_1190,112000.0,7466.67,2996.82,1000.0,10000.0,15,0,0.0,2,2,7466.666666666667,0.4013596421964062,11.626263078808801,8.91833831514751,13.2,42,0.0,0.0
CustomerId_1191,32500.0,5416.67,4152.31,500.0,10000.0,6,0,0.0,2,2,5416.666666666667,0.7665798358093479,10.389026137075234,8.597421112705904,14.333333333333334,0,0.0,0.0
CustomerId_1192,43635.0,1983.41,3024.28,50.0,10000.0,22,0,0.0,3,2,1983.409090909091,1.524788116665345,10.683637776717648,7.593076919720788,11.772727272727273,46,0.18181818181818182,0.18181818181818182
CustomerId_1193,21000.0,5250.0,3685.56,1000.0,10000.0,4,0,0.0,2,2,5250.0,0.702011428437712,9.952325334619427,8.566173813637858,11.0,0,0.0,0.0
CustomerId_1194,21000.0,5250.0,3685.56,1000.0,10000.0,4,0,0.0,2,2,5250.0,0.702011428437712,9.952325334619427,8.566173813637858,8.0,0,0.0,0.0
CustomerId_1195,31000.0,5166.67,4070.22,1000.0,10000.0,6,0,0.0,2,2,5166.666666666667,0.787784007728811,10.34177474101152,8.550177188934489,10.666666666666666,0,0.0,0.0
CustomerId_1196,32000.0,5333.33,4143.27,500.0,10000.0,6,0,0.0,2,2,5333.333333333333,0.7768636103940946,10.373522431293592,8.581918570094851,7.0,0,0.0,0.0
CustomerId_1197,21000.0,5250.0,3685.56,1000.0,10000.0,4,0,0.0,2,2,5250.0,0.702011428437712,9.952325334619427,8.566173813637858,9.0,0,0.0,0.0
CustomerId_1198,21000.0,5250.0,3685.56,1000.0,10000.0,4,0,0.0,2,2,5250.0,0.702011428437712,9.952325334619427,8.566173813637858,8.0,0,0.0,0.0
CustomerId_12,10000.0,10000.0,0.0,10000.0,10000.0,1,0,0.0,1,1,10000.0,0.0,9.210440366976517,9.210440366976517,16.0,0,0.0,0.0
CustomerId_1200,21000.0,5250.0,3685.56,1000.0,10000.0,4,0,0.0,2,2,5250.0,0.702011428437712,9.952325334619427,8.566173813637858,7.0,0,0.0,0.0
CustomerId_1201,689886.5,3987.78,8529.53,25.0,83170.0,173,0,0.0,4,2,3987.78323699422,2.13891689056595,13.444283819802148,8.291240698717413,11.520231213872833,87,0.06936416184971098,0.21965317919075145
CustomerId_1202,202000.0,6965.52,3755.78,1000.0,11000.0,29,0,0.0,2,2,6965.517241379311,0.5391959249935114,12.216027926866138,8.848871096431605,10.172413793103448,25,0.20689655172413793,0.06896551724137931
CustomerId_1203,50270.0,1117.11,1859.73,20.0,12000.0,45,0,0.0,2,2,1117.111111111111,1.664768911150407,10.825183649068833,7.019395038857178,13.066666666666666,89,0.13333333333333333,0.2222222222222222
CustomerId_1204,21000.0,5250.0,3685.56,1000.0,10000.0,4,0,0.0,2,2,5250.0,0.702011428437712,9.952325334619427,8.566173813637858,12.0,0,0.0,0.0
CustomerId_1208,20230.0,2247.78,3326.84,40.0,10000.0,9,0,0.0,3,2,2247.777777777778,1.4800558766960932,9.914971360477415,7.718143125920614,12.555555555555555,3,0.0,0.4444444444444444
